SIDO_NM,SGG_NM,LAW_CD,LAW_NM,ADM_CD,ADM_NM,MATCH_TYPE,CONFIDENCE
전라남도,영광군,4687038000,낙월면,36640380,낙월면,exact_match,1.0
전라남도,영광군,4687031000,대마면,36640310,대마면,exact_match,1.0
전라남도,영광군,4687032000,묘량면,36640320,묘량면,exact_match,1.0
전라남도,영광군,4687025300,백수읍,36640120,백수읍,exact_match,1.0
전라남도,영광군,4687037000,법성면,36640370,법성면,exact_match,1.0
전라남도,영광군,4687033000,불갑면,36640330,불갑면,exact_match,1.0
전라남도,영광군,4687036000,염산면,36640360,염산면,exact_match,1.0
전라남도,영광군,4687025000,영광읍,36640110,영광읍,exact_match,1.0
전라남도,영광군,4687025600,홍농읍,36640130,홍농읍,exact_match,1.0
전라남도,영암군,4683036000,군서면,36610360,군서면,exact_match,1.0
전라남도,영암군,4683032000,금정면,36610320,금정면,exact_match,1.0
전라남도,영암군,4683031000,덕진면,36610310,덕진면,exact_match,1.0
전라남도,영암군,4683035000,도포면,36610350,도포면,exact_match,1.0
전라남도,영암군,4683039000,미암면,36610390,미암면,exact_match,1.0
전라남도,영암군,4683025300,삼호읍,36610120,삼호읍,exact_match,1.0
전라남도,영암군,4683037000,서호면,36610370,서호면,exact_match,1.0
전라남도,영암군,4683034000,시종면,36610340,시종면,exact_match,1.0
전라남도,영암군,4683033000,신북면,36610330,신북면,exact_match,1.0
전라남도,영암군,4683025000,영암읍,36610110,영암읍,exact_match,1.0
전라남도,영암군,4683038000,학산면,36610380,학산면,exact_match,1.0
전라남도,완도군,4689033000,고금면,36660330,고금면,exact_match,1.0
전라남도,완도군,4689031000,군외면,36660310,군외면,exact_match,1.0
전라남도,완도군,4689037000,금당면,36660370,금당면,exact_match,1.0
전라남도,완도군,4689025300,금일읍,36660120,금일읍,exact_match,1.0
전라남도,완도군,4689025600,노화읍,36660130,노화읍,exact_match,1.0
전라남도,완도군,4689038000,보길면,36660380,보길면,exact_match,1.0
전라남도,완도군,4689039000,생일면,36660390,생일면,exact_match,1.0
전라남도,완도군,4689036000,소안면,36660360,소안면,exact_match,1.0
전라남도,완도군,4689032000,신지면,36660320,신지면,exact_match,1.0
전라남도,완도군,4689034000,약산면,36660340,약산면,exact_match,1.0
전라남도,완도군,4689025000,완도읍,36660110,완도읍,exact_match,1.0
전라남도,완도군,4689035000,청산면,36660350,청산면,exact_match,1.0
전라남도,장성군,4688032000,남면,36650320,남면,exact_match,1.0
전라남도,장성군,4688033000,동화면,36650330,동화면,exact_match,1.0
전라남도,장성군,4688039000,북이면,36650390,북이면,exact_match,1.0
전라남도,장성군,4688038000,북일면,36650380,북일면,exact_match,1.0
전라남도,장성군,4688040000,북하면,36650400,북하면,exact_match,1.0
전라남도,장성군,4688035000,삼계면,36650350,삼계면,exact_match,1.0
전라남도,장성군,4688034000,삼서면,36650340,삼서면,exact_match,1.0
전라남도,장성군,4688037000,서삼면,36650370,서삼면,exact_match,1.0
전라남도,장성군,4688025000,장성읍,36650110,장성읍,exact_match,1.0
전라남도,장성군,4688031000,진원면,36650310,진원면,exact_match,1.0
전라남도,장성군,4688036000,황룡면,36650360,황룡면,exact_match,1.0
전라남도,장흥군,4680025300,관산읍,36580120,관산읍,exact_match,1.0
전라남도,장흥군,4680025600,대덕읍,36580130,대덕읍,exact_match,1.0
전라남도,장흥군,4680036000,부산면,36580360,부산면,exact_match,1.0
전라남도,장흥군,4680032000,안양면,36580320,안양면,exact_match,1.0
전라남도,장흥군,4680031000,용산면,36580310,용산면,exact_match,1.0
전라남도,장흥군,4680035000,유치면,36580350,유치면,exact_match,1.0
전라남도,장흥군,4680033000,장동면,36580330,장동면,exact_match,1.0
전라남도,장흥군,4680034000,장평면,36580340,장평면,exact_match,1.0
전라남도,장흥군,4680025000,장흥읍,36580110,장흥읍,exact_match,1.0
전라남도,장흥군,4680037000,회진면,36580370,회진면,exact_match,1.0
전라남도,진도군,4690032000,고군면,36670320,고군면,exact_match,1.0
전라남도,진도군,4690031000,군내면,36670310,군내면,exact_match,1.0
전라남도,진도군,4690033000,의신면,36670330,의신면,exact_match,1.0
전라남도,진도군,4690034000,임회면,36670340,임회면,exact_match,1.0
전라남도,진도군,4690036000,조도면,36670360,조도면,exact_match,1.0
전라남도,진도군,4690035000,지산면,36670350,지산면,exact_match,1.0
전라남도,진도군,4690025000,진도읍,36670110,진도읍,exact_match,1.0
전라남도,함평군,4686036000,나산면,36630360,나산면,exact_match,1.0
전라남도,함평군,4686035000,대동면,36630350,대동면,exact_match,1.0
전라남도,함평군,4686031000,손불면,36630310,손불면,exact_match,1.0
전라남도,함평군,4686032000,신광면,36630320,신광면,exact_match,1.0
전라남도,함평군,4686034000,엄다면,36630340,엄다면,exact_match,1.0
전라남도,함평군,4686038000,월야면,36630380,월야면,exact_match,1.0
전라남도,함평군,4686033000,학교면,36630330,학교면,exact_match,1.0
전라남도,함평군,4686025000,함평읍,36630110,함평읍,exact_match,1.0
전라남도,함평군,4686037000,해보면,36630370,해보면,exact_match,1.0
전라남도,해남군,4682038000,계곡면,36600380,계곡면,exact_match,1.0
전라남도,해남군,4682039000,마산면,36600390,마산면,exact_match,1.0
전라남도,해남군,4682042000,문내면,36600420,문내면,exact_match,1.0
전라남도,해남군,4682036000,북일면,36600360,북일면,exact_match,1.0
전라남도,해남군,4682035000,북평면,36600350,북평면,exact_match,1.0
전라남도,해남군,4682041000,산이면,36600410,산이면,exact_match,1.0
전라남도,해남군,4682031000,삼산면,36600310,삼산면,exact_match,1.0
전라남도,해남군,4682034000,송지면,36600340,송지면,exact_match,1.0
전라남도,해남군,4682037000,옥천면,36600370,옥천면,exact_match,1.0
전라남도,해남군,4682025000,해남읍,36600110,해남읍,exact_match,1.0
전라남도,해남군,4682033000,현산면,36600330,현산면,exact_match,1.0
전라남도,해남군,4682032000,화산면,36600320,화산면,exact_match,1.0
전라남도,해남군,4682043000,화원면,36600430,화원면,exact_match,1.0
전라남도,해남군,4682040000,황산면,36600400,황산면,exact_match,1.0
전라남도,화순군,4679035000,능주면,36570350,능주면,exact_match,1.0
전라남도,화순군,4679036000,도곡면,36570360,도곡면,exact_match,1.0
전라남도,화순군,4679037000,도암면,36570370,도암면,exact_match,1.0
전라남도,화순군,4679042000,동면,36570420,동면,exact_match,1.0
전라남도,화순군,4679040000,동복면,36570400,동복면,exact_match,1.0
전라남도,화순군,4679039500,백아면,36570430,백아면,exact_match,1.0
전라남도,화순군,4679041500,사평면,36570440,사평면,exact_match,1.0
전라남도,화순군,4679038000,이서면,36570380,이서면,exact_match,1.0
전라남도,화순군,4679034000,이양면,36570340,이양면,exact_match,1.0
전라남도,화순군,4679033000,청풍면,36570330,청풍면,exact_match,1.0
전라남도,화순군,4679032000,춘양면,36570320,춘양면,exact_match,1.0
전라남도,화순군,4679031000,한천면,36570310,한천면,exact_match,1.0
전라남도,화순군,4679025000,화순읍,36570110,화순읍,exact_match,1.0
전라남도,화순군,4679025000,화순읍,36570111,화순읍,exact_match,1.0
전북특별자치도,고창군,5279031000,고수면,35570310,고수면,exact_match,1.0
전북특별자치도,고창군,5279025000,고창읍,35570110,고창읍,exact_match,1.0
전북특별자치도,고창군,5279034000,공음면,35570340,공음면,exact_match,1.0
전북특별자치도,고창군,5279038000,대산면,35570380,대산면,exact_match,1.0
전북특별자치도,고창군,5279033000,무장면,35570330,무장면,exact_match,1.0
전북특별자치도,고창군,5279043000,부안면,35570430,부안면,exact_match,1.0
전북특별자치도,고창군,5279035000,상하면,35570350,상하면,exact_match,1.0
전북특별자치도,고창군,5279041000,성내면,35570410,성내면,exact_match,1.0
전북특별자치도,고창군,5279037000,성송면,35570370,성송면,exact_match,1.0
전북특별자치도,고창군,5279042000,신림면,35570420,신림면,exact_match,1.0
전북특별자치도,고창군,5279039000,심원면,35570390,심원면,exact_match,1.0
전북특별자치도,고창군,5279032000,아산면,35570320,아산면,exact_match,1.0
전북특별자치도,고창군,5279036000,해리면,35570360,해리면,exact_match,1.0
전북특별자치도,고창군,5279040000,흥덕면,35570400,흥덕면,exact_match,1.0
전북특별자치도,군산시,5213013900,개정동,35020680,개정동,exact_match,1.0
전북특별자치도,군산시,5213013900,개정동,35020360,개정면,startswith_match,0.9
전북특별자치도,군산시,5213036000,개정면,35020360,개정면,exact_match,1.0
전북특별자치도,군산시,5213013600,경암동,35020660,경암동,exact_match,1.0
전북특별자치도,군산시,5213013700,구암동,35020670,구암동,exact_match,1.0
전북특별자치도,군산시,5213014400,나운동,35020700,나운1동,prefix_match,0.95
전북특별자치도,군산시,5213014400,나운동,35020710,나운2동,prefix_match,0.95
전북특별자치도,군산시,5213014400,나운동,35020740,나운3동,prefix_match,0.95
전북특별자치도,군산시,5213038000,나포면,35020380,나포면,exact_match,1.0
전북특별자치도,군산시,5213035000,대야면,35020350,대야면,exact_match,1.0
전북특별자치도,군산시,5213011100,삼학동,35020560,삼학동,exact_match,1.0
전북특별자치도,군산시,5213034000,서수면,35020340,서수면,exact_match,1.0
전북특별자치도,군산시,5213037000,성산면,35020370,성산면,exact_match,1.0
전북특별자치도,군산시,5213014600,소룡동,35020720,소룡동,exact_match,1.0
전북특별자치도,군산시,5213014100,수송동,35020690,수송동,exact_match,1.0
전북특별자치도,군산시,5213010800,신풍동,35020550,신풍동,exact_match,1.0
전북특별자치도,군산시,5213025000,옥구읍,35020110,옥구읍,exact_match,1.0
전북특별자치도,군산시,5213039000,옥도면,35020390,옥도면,exact_match,1.0
전북특별자치도,군산시,5213031000,옥산면,35020310,옥산면,exact_match,1.0
전북특별자치도,군산시,5213040000,옥서면,35020400,옥서면,exact_match,1.0
전북특별자치도,군산시,5213010400,월명동,35020530,월명동,exact_match,1.0
전북특별자치도,군산시,5213033000,임피면,35020330,임피면,exact_match,1.0
전북특별자치도,군산시,5213013400,조촌동,35020650,조촌동,exact_match,1.0
전북특별자치도,군산시,5213013000,중동,35020600,중앙동,startswith_match,0.9
전북특별자치도,군산시,5213032000,회현면,35020320,회현면,exact_match,1.0
전북특별자치도,김제시,5221010400,검산동,35060540,검산동,exact_match,1.0
전북특별자치도,김제시,5221038000,공덕면,35060360,공덕면,exact_match,1.0
전북특별자치도,김제시,5221046000,광활면,35060440,광활면,exact_match,1.0
전북특별자치도,김제시,5221010900,교동,35060580,교월동,startswith_match,0.9
전북특별자치도,김제시,5221042000,금구면,35060400,금구면,exact_match,1.0
전북특별자치도,김제시,5221045000,금산면,35060430,금산면,exact_match,1.0
전북특별자치도,김제시,5221025000,만경읍,35060110,만경읍,exact_match,1.0
전북특별자치도,김제시,5221035000,백구면,35060340,백구면,exact_match,1.0
전북특별자치도,김제시,5221033000,백산면,35060320,백산면,exact_match,1.0
전북특별자치도,김제시,5221043000,봉남면,35060410,봉남면,exact_match,1.0
전북특별자치도,김제시,5221036000,부량면,35060350,부량면,exact_match,1.0
전북특별자치도,김제시,5221040000,성덕면,35060380,성덕면,exact_match,1.0
전북특별자치도,김제시,5221010200,신풍동,35060520,신풍동,exact_match,1.0
전북특별자치도,김제시,5221010100,요촌동,35060510,요촌동,exact_match,1.0
전북특별자치도,김제시,5221010300,용동,35060330,용지면,startswith_match,0.9
전북특별자치도,김제시,5221034000,용지면,35060330,용지면,exact_match,1.0
전북특별자치도,김제시,5221032000,죽산면,35060310,죽산면,exact_match,1.0
전북특별자치도,김제시,5221041000,진봉면,35060390,진봉면,exact_match,1.0
전북특별자치도,김제시,5221039000,청하면,35060370,청하면,exact_match,1.0
전북특별자치도,김제시,5221011600,황산동,35060420,황산면,startswith_match,0.9
전북특별자치도,김제시,5221044000,황산면,35060420,황산면,exact_match,1.0
전북특별자치도,남원시,5219010600,금동,35050550,금동,exact_match,1.0
전북특별자치도,남원시,5219010600,금동,35050350,금지면,startswith_match,0.9
전북특별자치도,남원시,5219035000,금지면,35050350,금지면,exact_match,1.0
전북특별자치도,남원시,5219012100,노암동,35050540,노암동,exact_match,1.0
전북특별자치도,남원시,5219036000,대강면,35050360,대강면,exact_match,1.0
전북특별자치도,남원시,5219037000,대산면,35050370,대산면,exact_match,1.0
전북특별자치도,남원시,5219039000,덕과면,35050390,덕과면,exact_match,1.0
전북특별자치도,남원시,5219011600,도통동,35050590,도통동,exact_match,1.0
전북특별자치도,남원시,5219010100,동충동,35050510,동충동,exact_match,1.0
전북특별자치도,남원시,5219040000,보절면,35050400,보절면,exact_match,1.0
전북특별자치도,남원시,5219038000,사매면,35050380,사매면,exact_match,1.0
전북특별자치도,남원시,5219046000,산내면,35050450,산내면,exact_match,1.0
전북특별자치도,남원시,5219041000,산동면,35050410,산동면,exact_match,1.0
전북특별자치도,남원시,5219033000,송동면,35050330,송동면,exact_match,1.0
전북특별자치도,남원시,5219032000,수지면,35050320,수지면,exact_match,1.0
전북특별자치도,남원시,5219045000,아영면,35050440,아영면,exact_match,1.0
전북특별자치도,남원시,5219010800,왕정동,35050560,왕정동,exact_match,1.0
전북특별자치도,남원시,5219025000,운봉읍,35050110,운봉읍,exact_match,1.0
전북특별자치도,남원시,5219042000,이백면,35050420,이백면,exact_match,1.0
전북특별자치도,남원시,5219047000,인월면,35050430,인월면,exact_match,1.0
전북특별자치도,남원시,5219034000,주생면,35050340,주생면,exact_match,1.0
전북특별자치도,남원시,5219031000,주천면,35050310,주천면,exact_match,1.0
전북특별자치도,남원시,5219010300,죽항동,35050520,죽항동,exact_match,1.0
전북특별자치도,남원시,5219011100,향교동,35050570,향교동,exact_match,1.0
전북특별자치도,무주군,5273025000,무주읍,35530110,무주읍,exact_match,1.0
전북특별자치도,무주군,5273031000,무풍면,35530310,무풍면,exact_match,1.0
전북특별자치도,무주군,5273035000,부남면,35530350,부남면,exact_match,1.0
전북특별자치도,무주군,5273032000,설천면,35530320,설천면,exact_match,1.0
전북특별자치도,무주군,5273034000,안성면,35530340,안성면,exact_match,1.0
전북특별자치도,무주군,5273033000,적상면,35530330,적상면,exact_match,1.0
전북특별자치도,부안군,5280034000,계화면,35580340,계화면,exact_match,1.0
전북특별자치도,부안군,5280032000,동진면,35580320,동진면,exact_match,1.0
전북특별자치도,부안군,5280038000,백산면,35580380,백산면,exact_match,1.0
전북특별자치도,부안군,5280036000,변산면,35580360,변산면,exact_match,1.0
전북특별자치도,부안군,5280035000,보안면,35580350,보안면,exact_match,1.0
전북특별자치도,부안군,5280025000,부안읍,35580110,부안읍,exact_match,1.0
전북특별자치도,부안군,5280039000,상서면,35580390,상서면,exact_match,1.0
전북특별자치도,부안군,5280042000,위도면,35580420,위도면,exact_match,1.0
전북특별자치도,부안군,5280031000,주산면,35580310,주산면,exact_match,1.0
전북특별자치도,부안군,5280041000,줄포면,35580410,줄포면,exact_match,1.0
전북특별자치도,부안군,5280037000,진서면,35580370,진서면,exact_match,1.0
전북특별자치도,부안군,5280040000,하서면,35580400,하서면,exact_match,1.0
전북특별자치도,부안군,5280033000,행안면,35580330,행안면,exact_match,1.0
전북특별자치도,순창군,5277040000,구림면,35560400,구림면,exact_match,1.0
전북특별자치도,순창군,5277034000,금과면,35560360,금과면,exact_match,1.0
전북특별자치도,순창군,5277032000,동계면,35560320,동계면,exact_match,1.0
전북특별자치도,순창군,5277037000,복흥면,35560380,복흥면,exact_match,1.0
전북특별자치도,순창군,5277025000,순창읍,35560110,순창읍,exact_match,1.0
전북특별자치도,순창군,5277036000,쌍치면,35560390,쌍치면,exact_match,1.0
전북특별자치도,순창군,5277039000,유등면,35560340,유등면,exact_match,1.0
전북특별자치도,순창군,5277031000,인계면,35560310,인계면,exact_match,1.0
전북특별자치도,순창군,5277038000,적성면,35560330,적성면,exact_match,1.0
전북특별자치도,순창군,5277035000,팔덕면,35560370,팔덕면,exact_match,1.0
전북특별자치도,순창군,5277033000,풍산면,35560350,풍산면,exact_match,1.0
전북특별자치도,완주군,5271041000,경천면,35510410,경천면,exact_match,1.0
전북특별자치도,완주군,5271036000,고산면,35510360,고산면,exact_match,1.0
전북특별자치도,완주군,5271035000,구이면,35510350,구이면,exact_match,1.0
전북특별자치도,완주군,5271040000,동상면,35510400,동상면,exact_match,1.0
전북특별자치도,완주군,5271025300,봉동읍,35510120,봉동읍,exact_match,1.0
전북특별자치도,완주군,5271037000,비봉면,35510370,비봉면,exact_match,1.0
전북특별자치도,완주군,5271025000,삼례읍,35510110,삼례읍,exact_match,1.0
전북특별자치도,완주군,5271032000,상관면,35510320,상관면,exact_match,1.0
전북특별자치도,완주군,5271034000,소양면,35510340,소양면,exact_match,1.0
전북특별자치도,완주군,5271025600,용진읍,35510130,용진읍,exact_match,1.0
전북특별자치도,완주군,5271038000,운주면,35510380,운주면,exact_match,1.0
전북특별자치도,완주군,5271033000,이서면,35510330,이서면,exact_match,1.0
전북특별자치도,완주군,5271039000,화산면,35510390,화산면,exact_match,1.0
전북특별자치도,익산시,5214040000,금마면,35030400,금마면,exact_match,1.0
전북특별자치도,익산시,5214011300,남중동,35030590,남중동,exact_match,1.0
전북특별자치도,익산시,5214037000,낭산면,35030370,낭산면,exact_match,1.0
전북특별자치도,익산시,5214011100,동산동,35030570,동산동,exact_match,1.0
전북특별자치도,익산시,5214011200,마동,35030580,마동,exact_match,1.0
전북특별자치도,익산시,5214038000,망성면,35030380,망성면,exact_match,1.0
전북특별자치도,익산시,5214043000,삼기면,35030430,삼기면,exact_match,1.0
전북특별자치도,익산시,5214035000,성당면,35030350,성당면,exact_match,1.0
전북특별자치도,익산시,5214011600,송학동,35030620,송학동,exact_match,1.0
전북특별자치도,익산시,5214012100,신동,35030650,신동,exact_match,1.0
전북특별자치도,익산시,5214012300,어양동,35030720,어양동,exact_match,1.0
전북특별자치도,익산시,5214039000,여산면,35030390,여산면,exact_match,1.0
전북특별자치도,익산시,5214012200,영등동,35030660,영등1동,prefix_match,0.95
전북특별자치도,익산시,5214012200,영등동,35030710,영등2동,prefix_match,0.95
전북특별자치도,익산시,5214031000,오산면,35030310,오산면,exact_match,1.0
전북특별자치도,익산시,5214041000,왕궁면,35030410,왕궁면,exact_match,1.0
전북특별자치도,익산시,5214044000,용동면,35030440,용동면,exact_match,1.0
전북특별자치도,익산시,5214036000,용안면,35030360,용안면,exact_match,1.0
전북특별자치도,익산시,5214034000,웅포면,35030340,웅포면,exact_match,1.0
전북특별자치도,익산시,5214042000,춘포면,35030420,춘포면,exact_match,1.0
전북특별자치도,익산시,5214012700,팔봉동,35030690,팔봉동,exact_match,1.0
전북특별자치도,익산시,5214010600,평화동,35030530,평화동,exact_match,1.0
전북특별자치도,익산시,5214033000,함라면,35030330,함라면,exact_match,1.0
전북특별자치도,익산시,5214025000,함열읍,35030110,함열읍,exact_match,1.0
전북특별자치도,익산시,5214032000,황등면,35030320,황등면,exact_match,1.0
전북특별자치도,임실군,5275039000,강진면,35550390,강진면,exact_match,1.0
전북특별자치도,임실군,5275038000,관촌면,35550380,관촌면,exact_match,1.0
전북특별자치도,임실군,5275040000,덕치면,35550400,덕치면,exact_match,1.0
전북특별자치도,임실군,5275037000,삼계면,35550370,삼계면,exact_match,1.0
전북특별자치도,임실군,5275034000,성수면,35550340,성수면,exact_match,1.0
전북특별자치도,임실군,5275036000,신덕면,35550360,신덕면,exact_match,1.0
전북특별자치도,임실군,5275033000,신평면,35550330,신평면,exact_match,1.0
전북특별자치도,임실군,5275035500,오수면,35550350,오수면,exact_match,1.0
전북특별자치도,임실군,5275032000,운암면,35550320,운암면,exact_match,1.0
전북특별자치도,임실군,5275025000,임실읍,35550110,임실읍,exact_match,1.0
전북특별자치도,임실군,5275041000,지사면,35550410,지사면,exact_match,1.0
전북특별자치도,임실군,5275031000,청웅면,35550310,청웅면,exact_match,1.0
전북특별자치도,장수군,5274035000,계남면,35540350,계남면,exact_match,1.0
전북특별자치도,장수군,5274036000,계북면,35540360,계북면,exact_match,1.0
전북특별자치도,장수군,5274032000,번암면,35540320,번암면,exact_match,1.0
전북특별자치도,장수군,5274031000,산서면,35540310,산서면,exact_match,1.0
전북특별자치도,장수군,5274033500,장계면,35540330,장계면,exact_match,1.0
전북특별자치도,장수군,5274025000,장수읍,35540110,장수읍,exact_match,1.0
전북특별자치도,장수군,5274034000,천천면,35540340,천천면,exact_match,1.0
전북특별자치도,정읍시,5218040000,감곡면,35040400,감곡면,exact_match,1.0
전북특별자치도,정읍시,5218034000,고부면,35040340,고부면,exact_match,1.0
전북특별자치도,정읍시,5218011900,내장동,35040530,내장상동,startswith_match,0.9
전북특별자치도,정읍시,5218010600,농소동,35040580,농소동,exact_match,1.0
전북특별자치도,정읍시,5218036000,덕천면,35040360,덕천면,exact_match,1.0
전북특별자치도,정읍시,5218031000,북면,35040310,북면,exact_match,1.0
전북특별자치도,정읍시,5218043000,산내면,35040430,산내면,exact_match,1.0
전북특별자치도,정읍시,5218044000,산외면,35040440,산외면,exact_match,1.0
전북특별자치도,정읍시,5218010300,상동,35040590,상교동,startswith_match,0.9
전북특별자치도,정읍시,5218033000,소성면,35040330,소성면,exact_match,1.0
전북특별자치도,정읍시,5218010100,수성동,35040510,수성동,exact_match,1.0
전북특별자치도,정읍시,5218010400,시기동,35040540,시기동,exact_match,1.0
전북특별자치도,정읍시,5218025000,신태인읍,35040110,신태인읍,exact_match,1.0
전북특별자치도,정읍시,5218010500,연지동,35040570,연지동,exact_match,1.0
전북특별자치도,정읍시,5218035000,영원면,35040350,영원면,exact_match,1.0
전북특별자치도,정읍시,5218041000,옹동면,35040410,옹동면,exact_match,1.0
전북특별자치도,정읍시,5218037000,이평면,35040370,이평면,exact_match,1.0
전북특별자치도,정읍시,5218032000,입암면,35040320,입암면,exact_match,1.0
전북특별자치도,정읍시,5218010200,장명동,35040520,장명동,exact_match,1.0
전북특별자치도,정읍시,5218038000,정우면,35040380,정우면,exact_match,1.0
전북특별자치도,정읍시,5218042000,칠보면,35040420,칠보면,exact_match,1.0
전북특별자치도,정읍시,5218039000,태인면,35040390,태인면,exact_match,1.0
전북특별자치도,진안군,5272033000,동향면,35520330,동향면,exact_match,1.0
전북특별자치도,진안군,5272037000,마령면,35520370,마령면,exact_match,1.0
전북특별자치도,진안군,5272035000,백운면,35520350,백운면,exact_match,1.0
전북특별자치도,진안군,5272038000,부귀면,35520380,부귀면,exact_match,1.0
전북특별자치도,진안군,5272034000,상전면,35520340,상전면,exact_match,1.0
전북특별자치도,진안군,5272036000,성수면,35520360,성수면,exact_match,1.0
전북특별자치도,진안군,5272032000,안천면,35520320,안천면,exact_match,1.0
전북특별자치도,진안군,5272031000,용담면,35520310,용담면,exact_match,1.0
전북특별자치도,진안군,5272039000,정천면,35520390,정천면,exact_match,1.0
전북특별자치도,진안군,5272040000,주천면,35520400,주천면,exact_match,1.0
전북특별자치도,진안군,5272025000,진안읍,35520110,진안읍,exact_match,1.0
제주특별자치도,서귀포시,5013025300,남원읍,39020120,남원읍,exact_match,1.0
제주특별자치도,서귀포시,5013025000,대정읍,39020110,대정읍,exact_match,1.0
제주특별자치도,서귀포시,5013010500,동홍동,39020570,동홍동,exact_match,1.0
제주특별자치도,서귀포시,5013010600,서홍동,39020580,서홍동,exact_match,1.0
제주특별자치도,서귀포시,5013025900,성산읍,39020130,성산읍,exact_match,1.0
제주특별자치도,서귀포시,5013031000,안덕면,39020310,안덕면,exact_match,1.0
제주특별자치도,서귀포시,5013011200,중문동,39020610,중문동,exact_match,1.0
제주특별자치도,서귀포시,5013032000,표선면,39020320,표선면,exact_match,1.0
제주특별자치도,제주시,5011010700,건입동,39010590,건입동,exact_match,1.0
제주특별자치도,제주시,5011025600,구좌읍,39010130,구좌읍,exact_match,1.0
제주특별자치도,제주시,5011012200,노형동,39010660,노형동,exact_match,1.0
제주특별자치도,제주시,5011011600,봉개동,39010620,봉개동,exact_match,1.0
제주특별자치도,제주시,5011025300,애월읍,39010120,애월읍,exact_match,1.0
제주특별자치도,제주시,5011013700,연동,39010650,연동,exact_match,1.0
제주특별자치도,제주시,5011033000,우도면,39010330,우도면,exact_match,1.0
제주특별자치도,제주시,5011025900,조천읍,39010140,조천읍,exact_match,1.0
제주특별자치도,제주시,5011032000,추자면,39010320,추자면,exact_match,1.0
제주특별자치도,제주시,5011031000,한경면,39010310,한경면,exact_match,1.0
제주특별자치도,제주시,5011025000,한림읍,39010110,한림읍,exact_match,1.0
충청남도,계룡시,4425010100,금암동,34070510,금암동,exact_match,1.0
충청남도,계룡시,4425031000,두마면,34070310,두마면,exact_match,1.0
충청남도,계룡시,4425033000,신도안면,34070340,신도안면,exact_match,1.0
충청남도,계룡시,4425031500,엄사면,34070330,엄사면,exact_match,1.0
충청남도,공주시,4415033000,계룡면,34020330,계룡면,exact_match,1.0
충청남도,공주시,4415011000,금학동,34020550,금학동,exact_match,1.0
충청남도,공주시,4415034000,반포면,34020340,반포면,exact_match,1.0
충청남도,공주시,4415039000,사곡면,34020390,사곡면,exact_match,1.0
충청남도,공주시,4415012000,신관동,34020570,신관동,exact_match,1.0
충청남도,공주시,4415040000,신풍면,34020400,신풍면,exact_match,1.0
충청남도,공주시,4415010900,옥룡동,34020560,옥룡동,exact_match,1.0
충청남도,공주시,4415038000,우성면,34020380,우성면,exact_match,1.0
충청남도,공주시,4415010700,웅진동,34020580,웅진동,exact_match,1.0
충청남도,공주시,4415011900,월송동,34020590,월송동,exact_match,1.0
충청남도,공주시,4415025000,유구읍,34020110,유구읍,exact_match,1.0
충청남도,공주시,4415036000,의당면,34020360,의당면,exact_match,1.0
충청남도,공주시,4415031000,이인면,34020310,이인면,exact_match,1.0
충청남도,공주시,4415037000,정안면,34020370,정안면,exact_match,1.0
충청남도,공주시,4415010400,중동,34020510,중학동,startswith_match,0.9
충청남도,공주시,4415010300,중학동,34020510,중학동,exact_match,1.0
충청남도,공주시,4415032000,탄천면,34020320,탄천면,exact_match,1.0
충청남도,금산군,4471034000,군북면,34510340,군북면,exact_match,1.0
충청남도,금산군,4471025000,금산읍,34510110,금산읍,exact_match,1.0
충청남도,금산군,4471031000,금성면,34510310,금성면,exact_match,1.0
충청남도,금산군,4471036000,남이면,34510360,남이면,exact_match,1.0
충청남도,금산군,4471035000,남일면,34510350,남일면,exact_match,1.0
충청남도,금산군,4471038000,복수면,34510380,복수면,exact_match,1.0
충청남도,금산군,4471033000,부리면,34510330,부리면,exact_match,1.0
충청남도,금산군,4471032000,제원면,34510320,제원면,exact_match,1.0
충청남도,금산군,4471037000,진산면,34510370,진산면,exact_match,1.0
충청남도,금산군,4471039000,추부면,34510390,추부면,exact_match,1.0
충청남도,논산시,4423040000,가야곡면,34060390,가야곡면,exact_match,1.0
충청남도,논산시,4423025000,강경읍,34060110,강경읍,exact_match,1.0
충청남도,논산시,4423032000,광석면,34060320,광석면,exact_match,1.0
충청남도,논산시,4423033000,노성면,34060330,노성면,exact_match,1.0
충청남도,논산시,4423038000,벌곡면,34060370,벌곡면,exact_match,1.0
충청남도,논산시,4423035000,부적면,34060350,부적면,exact_match,1.0
충청남도,논산시,4423010400,부창동,34060520,부창동,exact_match,1.0
충청남도,논산시,4423034000,상월면,34060340,상월면,exact_match,1.0
충청남도,논산시,4423031000,성동면,34060310,성동면,exact_match,1.0
충청남도,논산시,4423039000,양촌면,34060380,양촌면,exact_match,1.0
충청남도,논산시,4423025300,연무읍,34060120,연무읍,exact_match,1.0
충청남도,논산시,4423036000,연산면,34060360,연산면,exact_match,1.0
충청남도,논산시,4423041000,은진면,34060400,은진면,exact_match,1.0
충청남도,논산시,4423042000,채운면,34060410,채운면,exact_match,1.0
충청남도,논산시,4423010500,취암동,34060510,취암동,exact_match,1.0
충청남도,당진시,4427031000,고대면,34080310,고대면,exact_match,1.0
충청남도,당진시,4427033000,대호지면,34080330,대호지면,exact_match,1.0
충청남도,당진시,4427035000,면천면,34080350,면천면,exact_match,1.0
충청남도,당진시,4427032000,석문면,34080320,석문면,exact_match,1.0
